race_id,lapno,position,driver_id,laptime,racetime,gap,interval,compound,tireage,pitintime,pitstopduration,nextcompound,startlapprog_vsc,endlapprog_vsc,age_vsc,startlapprog_sc,endlapprog_sc,age_sc,lpt_slp,dt_rank,sc_pit
47.0,14.0,5.0,2.0,74.776,1019.856,13.235,4.184,A4,16.0,2016-07-03 14:20:04,21.183,A3,,,,,,,-0.3047857142857144,0.0,False
47.0,15.0,4.0,27.0,74.848,1088.148,9.749,0.997,A4,17.0,2016-07-03 14:21:12,21.945,A3,,,,,,,-0.2797142857142858,2.0,False
47.0,21.0,1.0,1.0,74.992,1510.977,0.0,0.0,A5,23.0,2016-07-03 14:28:15,22.918,A3,,,,,,,-0.06465187969924814,0.0,False
47.0,21.0,16.0,20.0,76.508,1556.385,45.408,0.074,A4,21.0,2016-07-03 14:29:00,22.053,A4,,,,,,,-0.1324503759398493,5.0,False
47.0,22.0,1.0,11.0,75.819,1587.704,0.0,0.0,A4,24.0,2016-07-03 14:29:32,21.916,A3,,,,,,,-0.09152597402597423,-2.0,True
47.0,23.0,19.0,31.0,78.879,1711.672,50.927,4.721,A5,10.0,2016-07-03 14:31:36,23.738,A3,,,,,,,-0.06388537549407125,9.0,False
47.0,24.0,14.0,7.0,76.413,1773.219,40.629,2.221,A4,16.0,2016-07-03 14:32:37,21.58,A3,,,,,,,-0.10731027667984189,-5.0,True
47.0,26.0,8.0,10.0,82.704,1916.887,40.748,1.197,A3,17.0,2016-07-03 14:35:01,22.035,A3,,,,0.699,1.0,0.301,-0.11390692307692286,2.0,False
47.0,26.0,9.0,22.0,83.116,1918.445,42.306,1.558,A4,26.0,2016-07-03 14:35:02,22.662,A3,,,,0.682,1.0,0.318,-0.09164615384615378,2.0,False
47.0,26.0,11.0,5.0,83.25,1923.871,47.732,1.948,A3,18.0,2016-07-03 14:35:08,22.879,A3,,,,0.617,1.0,0.383,-0.18537307692307672,-2.0,True
47.0,26.0,12.0,16.0,83.198,1925.623,49.484,1.752,A4,17.0,2016-07-03 14:35:10,21.412,A3,,,,0.596,1.0,0.404,-0.16676230769230757,4.0,False
47.0,27.0,12.0,32.0,105.07,2033.653,60.043,0.064,A3,27.0,2016-07-03 14:36:58,23.326,A4,,,,0.0,1.0,1.439,-0.07644273504273487,-4.0,True
47.0,27.0,20.0,31.0,132.265,2109.826,136.216,59.888,A3,4.0,2016-07-03 14:38:14,18.064,,,,,0.0,1.0,1.868,0.3343750427350425,10.0,False
47.0,28.0,1.0,3.0,134.966,2108.576,0.0,0.0,A3,18.0,2016-07-03 14:38:13,17.959,,,,,0.0,1.0,1.848,0.0004908424908425217,-3.0,True
47.0,28.0,2.0,1.0,128.576,2111.646,3.07,3.07,A3,7.0,2016-07-03 14:38:16,16.983,,,,,0.0,1.0,1.902,0.267899877899878,1.0,False
47.0,28.0,3.0,27.0,128.948,2112.913,4.337,1.267,A3,13.0,2016-07-03 14:38:17,17.165,,,,,0.0,1.0,1.922,0.12203174603174612,1.0,False
47.0,28.0,4.0,2.0,126.463,2114.594,6.018,1.681,A3,14.0,2016-07-03 14:38:18,19.408,,,,,0.0,1.0,1.958,0.10503113553113547,-1.0,True
47.0,28.0,5.0,11.0,124.776,2117.38,8.804,2.786,A3,6.0,2016-07-03 14:38:20,21.206,,,,,0.0,1.0,1.983,0.2924774114774116,2.0,False
47.0,28.0,6.0,15.0,102.757,2118.543,9.967,1.163,A3,19.0,2016-07-03 14:38:22,20.876,,,,,0.0,1.0,2.301,0.12900854700854716,-3.0,True
47.0,28.0,7.0,26.0,99.075,2120.264,11.688,1.721,A3,28.0,2016-07-03 14:38:23,20.929,,,,,0.0,1.0,2.365,0.15278632478632498,-6.0,True
47.0,28.0,8.0,25.0,96.359,2121.338,12.762,1.074,A3,19.0,2016-07-03 14:38:24,33.462,A3,,,,0.0,1.0,2.416,0.13578754578754593,0.0,False
47.0,28.0,9.0,10.0,92.156,2123.987,15.411,2.649,A3,2.0,2016-07-03 14:38:27,18.307,,,,,0.0,1.0,2.301,0.3079719169719171,3.0,False
47.0,28.0,10.0,22.0,93.762,2126.494,17.918,2.507,A3,2.0,2016-07-03 14:38:29,18.86,,,,,0.0,1.0,2.318,0.3227435897435899,3.0,False
47.0,28.0,11.0,4.0,95.323,2128.912,20.336,2.418,A3,17.0,2016-07-03 14:38:32,17.721,,,,,0.0,1.0,2.474,0.1628717948717949,-3.0,True
47.0,28.0,12.0,9.0,95.719,2129.978,21.402,1.066,A3,16.0,2016-07-03 14:38:33,17.388,,,,,0.0,1.0,2.489,0.14177655677655696,-2.0,True
47.0,28.0,13.0,30.0,95.628,2130.992,22.416,1.014,A3,16.0,2016-07-03 14:38:35,16.851,,,,,0.0,1.0,2.519,0.16797008547008552,1.0,False
47.0,28.0,14.0,5.0,95.48,2132.194,23.618,1.202,A3,2.0,2016-07-03 14:38:36,16.764,,,,,0.0,1.0,2.383,0.2346477411477413,1.0,False
47.0,28.0,15.0,16.0,95.488,2133.282,24.706,1.088,A3,2.0,2016-07-03 14:38:37,16.544,,,,,0.0,1.0,2.404,0.24260256410256423,7.0,False
47.0,28.0,16.0,19.0,91.864,2135.129,26.553,1.847,A3,16.0,2016-07-03 14:38:39,16.419,,,,,0.0,1.0,2.598,0.155470695970696,1.0,False
47.0,28.0,17.0,7.0,87.152,2135.918,27.342,0.789,A3,4.0,2016-07-03 14:38:40,16.227,,,,,0.0,1.0,2.661,0.3527863247863249,-2.0,True
47.0,28.0,18.0,20.0,88.912,2138.85,30.274,2.932,A4,7.0,2016-07-03 14:38:43,16.475,,,,,0.0,1.0,2.669,0.30297435897435915,7.0,False
47.0,28.0,19.0,32.0,107.413,2141.066,32.49,2.216,A4,1.0,2016-07-03 14:38:45,16.218,,,,,0.0,1.0,2.439,0.1769358974358975,3.0,False
47.0,28.0,20.0,31.0,125.661,2235.487,126.911,94.421,A3,5.0,2016-07-03 14:40:19,18.342,,,,,0.0,1.0,2.868,0.7446202686202686,10.0,False
47.0,29.0,1.0,3.0,125.83,2234.406,0.0,0.0,A3,19.0,2016-07-03 14:40:18,18.22,,,,,0.0,1.0,2.848,0.45760262725779977,-3.0,True
47.0,29.0,2.0,1.0,125.144,2236.79,2.384,2.384,A3,8.0,2016-07-03 14:40:21,18.716,,,,,0.0,1.0,2.902,0.6475429666119321,1.0,False
47.0,29.0,3.0,27.0,125.379,2238.292,3.886,1.502,A3,14.0,2016-07-03 14:40:22,18.455,,,,,0.0,1.0,2.922,0.5192684729064041,1.0,False
47.0,29.0,4.0,2.0,125.13,2239.724,5.318,1.432,A3,15.0,2016-07-03 14:40:23,18.347,,,,,0.0,1.0,2.958,0.48452435686918427,-1.0,True
47.0,29.0,5.0,11.0,124.902,2242.282,7.876,2.558,A3,7.0,2016-07-03 14:40:26,18.455,,,,,0.0,1.0,2.983,0.6388899835796388,2.0,False
47.0,29.0,6.0,15.0,125.037,2243.58,9.174,1.298,A3,20.0,2016-07-03 14:40:27,17.8,,,,,0.0,1.0,3.301,0.323285440613027,-3.0,True
47.0,29.0,7.0,26.0,125.198,2245.462,11.056,1.882,A3,29.0,2016-07-03 14:40:29,17.739,,,,,0.0,1.0,3.365,0.3159178981937604,-6.0,True
47.0,29.0,8.0,10.0,123.936,2247.923,13.517,2.461,A3,3.0,2016-07-03 14:40:31,18.964,,,,,0.0,1.0,3.301,0.40101176792556126,2.0,False
47.0,29.0,9.0,22.0,123.007,2249.501,15.095,1.578,A3,3.0,2016-07-03 14:40:32,19.554,,,,,0.0,1.0,3.318,0.42587575259989047,2.0,False
47.0,29.0,10.0,4.0,121.705,2250.617,16.211,1.116,A3,18.0,2016-07-03 14:40:34,19.611,,,,,0.0,1.0,3.474,0.2938423645320197,-4.0,True
47.0,29.0,11.0,9.0,121.539,2251.517,17.111,0.9,A3,17.0,2016-07-03 14:40:35,19.015,,,,,0.0,1.0,3.489,0.2776721401204161,-3.0,True
47.0,29.0,12.0,30.0,121.877,2252.869,18.463,1.352,A3,17.0,2016-07-03 14:40:37,18.382,,,,,0.0,1.0,3.519,0.30018117131910244,0.0,False
47.0,29.0,13.0,5.0,121.943,2254.137,19.731,1.268,A3,3.0,2016-07-03 14:40:38,18.194,,,,,0.0,1.0,3.383,0.35849808429118796,0.0,False
47.0,29.0,14.0,16.0,121.852,2255.134,20.728,0.997,A3,3.0,2016-07-03 14:40:39,17.97,,,,,0.0,1.0,3.404,0.36539354132457585,6.0,False
47.0,29.0,15.0,19.0,122.566,2257.695,23.289,2.561,A3,17.0,2016-07-03 14:40:41,19.041,,,,,0.0,1.0,3.598,0.25899972632731255,0.0,False
47.0,29.0,16.0,7.0,122.539,2258.457,24.051,0.762,A3,5.0,2016-07-03 14:40:42,19.028,,,,,0.0,1.0,3.661,0.3995801860974275,-3.0,True
47.0,29.0,17.0,25.0,138.173,2259.511,25.105,1.054,A3,1.0,2016-07-03 14:40:43,18.636,,,,,0.0,1.0,3.416,0.2795714285714286,9.0,False
47.0,29.0,18.0,20.0,121.814,2260.664,26.258,1.153,A4,8.0,2016-07-03 14:40:44,18.308,,,,,0.0,1.0,3.669,0.36760536398467447,7.0,False
47.0,29.0,19.0,32.0,121.407,2262.473,28.067,1.809,A4,2.0,2016-07-03 14:40:46,17.828,,,,,0.0,1.0,3.439,0.3957690202517789,3.0,False
47.0,41.0,16.0,20.0,74.652,3188.642,35.332,0.422,A4,20.0,2016-07-03 14:56:13,21.921,A3,,,,,,,0.17695290806754224,5.0,False
47.0,43.0,15.0,26.0,77.61,3331.368,39.874,0.364,A3,43.0,2016-07-03 14:58:35,22.707,A4,,,,,,,0.14420533182076006,2.0,False
47.0,49.0,16.0,4.0,74.973,3761.747,53.328,0.309,A3,38.0,2016-07-03 15:05:46,27.119,A4,,,,,,,-0.004809596178897033,2.0,False
47.0,50.0,13.0,7.0,74.563,3832.288,54.451,4.504,A3,26.0,2016-07-03 15:06:56,27.834,A5,,,,,,,-0.007183061224489758,-6.0,True
47.0,50.0,15.0,30.0,75.345,3835.424,57.587,0.68,A3,38.0,2016-07-03 15:06:59,22.728,A4,,,,,,,-0.017360816326530644,3.0,False
47.0,50.0,16.0,19.0,75.254,3836.692,58.855,1.268,A3,38.0,2016-07-03 15:07:01,24.326,A4,,,,,,,-0.03128275510204081,1.0,False
47.0,50.0,19.0,32.0,76.469,3846.534,68.697,1.668,A4,23.0,2016-07-03 15:07:11,25.234,A4,,,,,,,0.0010733673469388073,3.0,False
47.0,51.0,8.0,15.0,74.304,3890.352,43.248,1.223,A3,42.0,2016-07-03 15:07:54,21.639,A4,,,,,,,-0.022016806722689016,-1.0,True
47.0,54.0,2.0,1.0,72.496,4059.476,4.185,4.185,A3,33.0,2016-07-03 15:10:44,22.109,A3,,,,,,,-0.04354628285760366,1.0,False
47.0,55.0,1.0,3.0,73.459,4128.75,0.0,0.0,A3,45.0,2016-07-03 15:11:53,21.035,A4,,,,,,,-0.07512243186582808,-3.0,True
47.0,56.0,10.0,9.0,74.776,4249.31,37.438,1.811,A3,44.0,2016-07-03 15:13:53,21.231,A4,,,,,,,-0.08484386724386725,-4.0,True
47.0,60.0,5.0,2.0,74.102,4505.267,13.675,6.091,A3,46.0,2016-07-03 15:18:09,22.284,A5,,,,,,,-0.08171326709526595,0.0,False
48.0,5.0,2.0,11.0,158.352,862.545,0.217,0.217,W,5.0,2016-07-10 13:14:16,29.578,I,,,,0.0,0.902,4.902,-5.613299999999996,-3.0,True
48.0,5.0,3.0,15.0,158.57,863.457,1.129,0.912,W,5.0,2016-07-10 13:14:17,29.808,I,,,,0.0,0.896,4.896,-5.825500000000001,-11.0,True
48.0,5.0,5.0,25.0,158.127,864.066,1.738,0.371,W,5.0,2016-07-10 13:14:18,30.786,I,,,,0.0,0.892,4.892,-6.168900000000002,-3.0,True
48.0,5.0,7.0,7.0,158.081,864.633,2.305,0.145,W,5.0,2016-07-10 13:14:18,30.747,I,,,,0.0,0.888,4.888,-6.462600000000002,0.0,False
48.0,5.0,9.0,5.0,157.745,865.098,2.77,0.029,W,5.0,2016-07-10 13:14:19,32.374,I,,,,0.0,0.885,4.885,-7.036299999999996,-4.0,True
48.0,5.0,10.0,12.0,156.254,867.024,4.696,1.926,W,5.0,2016-07-10 13:14:20,31.381,I,,,,0.0,0.872,4.872,-7.108400000000006,1.0,False
48.0,5.0,12.0,22.0,154.546,867.415,5.087,0.183,W,5.0,2016-07-10 13:14:21,31.632,I,,,,0.0,0.868,4.868,-7.898300000000002,-6.0,True
48.0,5.0,14.0,20.0,155.997,869.574,7.246,0.803,W,5.0,2016-07-10 13:14:22,41.508,I,,,,0.0,0.855,4.855,-8.202499999999995,-2.0,True
48.0,5.0,15.0,4.0,154.451,869.971,7.643,0.397,W,5.0,2016-07-10 13:14:23,30.804,I,,,,0.0,0.851,4.851,-8.7664,-2.0,True
48.0,5.0,17.0,31.0,151.486,871.561,9.233,0.449,W,5.0,2016-07-10 13:14:25,31.812,I,,,,0.0,0.838,4.838,-10.731300000000001,-4.0,True
48.0,6.0,3.0,2.0,117.724,982.793,4.247,0.512,W,6.0,2016-07-10 13:16:16,30.198,I,,,,,,,-5.3256000000000006,-1.0,True
48.0,6.0,5.0,9.0,117.346,986.117,7.571,2.565,W,6.0,2016-07-10 13:16:20,29.243,I,,,,,,,-7.9267,-6.0,True
48.0,6.0,7.0,8.0,117.189,988.301,9.755,1.724,W,6.0,2016-07-10 13:16:22,30.315,I,,,,,,,-8.740400000000001,-3.0,True
48.0,6.0,8.0,10.0,116.965,989.337,10.791,1.036,W,6.0,2016-07-10 13:16:23,30.093,I,,,,,,,-9.400400000000003,-4.0,True
48.0,6.0,9.0,30.0,120.266,993.943,15.397,4.606,W,6.0,2016-07-10 13:16:27,29.784,I,,,,,,,-9.786900000000005,-9.0,True
48.0,6.0,10.0,32.0,121.346,995.866,17.32,1.923,W,6.0,2016-07-10 13:16:29,29.998,I,,,,,,,-10.078800000000001,-8.0,True
48.0,7.0,1.0,1.0,123.124,1101.67,0.0,0.0,W,7.0,2016-07-10 13:18:15,30.343,I,0.613,1.0,0.387,,,,-10.655485714285714,0.0,False
48.0,7.0,2.0,3.0,126.288,1108.569,6.899,6.899,W,7.0,2016-07-10 13:18:22,29.395,I,0.568,1.0,0.432,,,,-10.412371428571428,0.0,False
48.0,7.0,3.0,27.0,125.906,1109.458,7.788,0.889,W,7.0,2016-07-10 13:18:23,31.995,I,0.56,1.0,0.44,,,,-10.445714285714287,0.0,False
48.0,7.0,4.0,16.0,126.731,1113.308,11.638,3.85,W,7.0,2016-07-10 13:18:27,29.475,I,0.532,1.0,0.468,,,,-11.869628571428574,-2.0,True
48.0,7.0,5.0,26.0,133.375,1132.155,30.485,18.847,W,7.0,2016-07-10 13:18:46,30.981,I,0.414,1.0,0.586,,,,-13.514228571428573,-10.0,True
48.0,7.0,6.0,19.0,135.714,1135.255,33.585,3.1,W,7.0,2016-07-10 13:18:48,35.393,I,0.401,1.0,0.599,,,,-13.744942857142856,-15.0,True
48.0,10.0,21.0,19.0,137.147,1537.901,69.944,9.699,I,3.0,2016-07-10 13:25:31,104.98,I,,,,,,,-9.193950000000001,0.0,False
48.0,15.0,8.0,12.0,110.399,2070.697,42.074,8.676,I,10.0,2016-07-10 13:34:24,29.163,A2,,,,,,,-6.359973626373627,-1.0,True
48.0,16.0,6.0,11.0,108.455,2166.684,27.412,6.657,I,11.0,2016-07-10 13:36:00,30.462,A2,,,,,,,-5.826835714285715,1.0,False
48.0,16.0,8.0,9.0,109.223,2182.51,43.238,8.216,I,10.0,2016-07-10 13:36:16,29.403,A2,,,,,,,-5.699899999999999,-3.0,True
48.0,16.0,9.0,8.0,109.792,2185.077,45.805,2.567,I,10.0,2016-07-10 13:36:19,30.327,A2,,,,,,,-5.837528571428571,-1.0,True
48.0,16.0,12.0,15.0,110.218,2194.123,54.851,6.734,I,11.0,2016-07-10 13:36:28,29.282,A2,,,,,,,-5.5711642857142865,-2.0,True
48.0,16.0,14.0,26.0,111.872,2199.394,60.122,1.526,I,9.0,2016-07-10 13:36:33,30.143,A2,,,,,,,-5.807789285714286,-1.0,True
48.0,16.0,16.0,22.0,111.966,2202.665,63.393,2.04,I,11.0,2016-07-10 13:36:36,30.882,A2,,,,,,,-5.7034964285714285,-2.0,True
48.0,16.0,17.0,30.0,111.613,2204.433,65.161,1.768,I,10.0,2016-07-10 13:36:38,55.697,A2,,,,,,,-5.801771428571428,-1.0,True
48.0,17.0,1.0,1.0,106.913,2246.185,0.0,0.0,I,10.0,2016-07-10 13:37:20,28.728,A2,,,,,,,-5.176479411764706,0.0,False
48.0,17.0,3.0,3.0,109.214,2256.129,9.944,3.028,I,10.0,2016-07-10 13:37:29,29.715,A2,,,,,,,-5.1677897058823525,1.0,False
48.0,17.0,4.0,16.0,108.278,2266.932,20.747,10.803,I,10.0,2016-07-10 13:37:40,28.915,A2,,,,,,,-5.285635294117646,-2.0,True
48.0,17.0,5.0,2.0,107.726,2267.753,21.568,0.821,I,11.0,2016-07-10 13:37:41,29.813,A2,,,,,,,-5.325316176470588,1.0,False
48.0,17.0,6.0,25.0,107.935,2282.229,36.044,14.476,I,12.0,2016-07-10 13:37:56,29.895,A2,,,,,,,-5.362014705882353,-2.0,True
48.0,17.0,7.0,7.0,106.312,2292.21,46.025,9.981,I,12.0,2016-07-10 13:38:06,29.867,A2,,,,,,,-5.274664705882352,0.0,False
48.0,17.0,8.0,5.0,110.265,2297.654,51.469,5.444,I,12.0,2016-07-10 13:38:11,28.799,A2,,,,,,,-5.281283823529413,-5.0,True
48.0,17.0,10.0,10.0,107.783,2305.651,59.466,6.093,I,11.0,2016-07-10 13:38:19,29.588,A2,,,,,,,-5.316514705882353,-2.0,True
48.0,17.0,14.0,4.0,110.312,2319.993,73.808,6.491,I,12.0,2016-07-10 13:38:33,29.201,A2,,,,,,,-5.337819117647059,-3.0,True
48.0,17.0,15.0,20.0,110.714,2323.533,77.348,3.54,I,12.0,2016-07-10 13:38:37,29.884,A2,,,,,,,-5.348648529411764,-1.0,True
48.0,17.0,19.0,32.0,112.801,2341.533,95.348,9.23,I,11.0,2016-07-10 13:38:55,30.135,A2,,,,,,,-5.211738235294117,1.0,False
48.0,18.0,1.0,27.0,104.77,2357.871,0.0,0.0,I,11.0,2016-07-10 13:39:11,29.429,A2,,,,,,,-4.90560049019608,-2.0,True
48.0,19.0,18.0,30.0,108.878,2580.502,106.447,26.087,A2,3.0,2016-07-10 13:42:54,41.486,A2,,,,,,,-3.9683261093911253,0.0,False
48.0,38.0,10.0,9.0,97.902,4415.229,75.852,1.112,A2,22.0,2016-07-10 14:13:29,29.346,A3,,,,,,,-1.9257102892366047,-1.0,True
48.0,39.0,12.0,5.0,97.719,4528.402,92.114,11.452,A2,22.0,2016-07-10 14:15:22,28.936,A2,,,,,,,-1.8536983258562207,-1.0,True
48.0,40.0,16.0,4.0,100.037,4668.917,135.45,19.967,A2,23.0,2016-07-10 14:17:42,28.45,A3,,,,,,,-1.785747570850203,-1.0,True
49.0,7.0,22.0,10.0,89.877,648.962,37.618,6.397,A4,9.0,2016-07-24 14:14:06,22.229,A3,,,,,,,0.6547142857142859,3.0,False
49.0,9.0,17.0,31.0,91.023,815.96,32.178,1.179,A4,9.0,2016-07-24 14:16:53,23.486,A3,,,,,,,-1.1100119047619053,-2.0,True
49.0,10.0,22.0,10.0,89.947,930.501,61.045,7.701,A3,3.0,2016-07-24 14:18:47,16.486,A3,,,,,,,0.2350666666666668,3.0,False
49.0,11.0,15.0,26.0,90.576,988.034,32.954,0.651,A4,11.0,2016-07-24 14:19:45,22.778,A3,,,,,,,-0.7670424242424239,-2.0,True
49.0,14.0,5.0,12.0,89.021,1225.451,13.408,3.434,A4,16.0,2016-07-24 14:23:42,21.64,A3,,,,,,,-0.3140164835164837,1.0,False
49.0,14.0,11.0,7.0,91.792,1246.031,33.988,0.915,A4,16.0,2016-07-24 14:24:03,22.014,A3,,,,,,,-0.33895054945054937,1.0,False
49.0,14.0,12.0,22.0,91.016,1246.57,34.527,0.539,A4,14.0,2016-07-24 14:24:03,22.427,A3,,,,,,,-0.3824999999999999,-2.0,True
49.0,15.0,3.0,2.0,88.613,1308.335,10.438,7.881,A4,17.0,2016-07-24 14:25:05,22.241,A3,,,,,,,-0.21829890109890102,0.0,False
49.0,15.0,6.0,5.0,89.72,1323.089,25.192,0.864,A4,17.0,2016-07-24 14:25:20,22.099,A3,,,,,,,-0.2707626373626374,-1.0,True
49.0,15.0,11.0,20.0,89.761,1334.877,36.98,0.941,A4,15.0,2016-07-24 14:25:32,22.828,A3,,,,,,,-0.38828571428571435,-1.0,True
49.0,16.0,2.0,1.0,89.229,1387.126,0.816,0.816,A4,18.0,2016-07-24 14:26:24,21.441,A3,,,,,,,-0.20614285714285763,1.0,False
49.0,16.0,3.0,27.0,89.8,1399.223,12.913,12.097,A4,18.0,2016-07-24 14:26:36,22.389,A3,,,,,,,-0.16845714285714244,-2.0,True
49.0,16.0,4.0,25.0,90.007,1412.232,25.922,13.009,A4,18.0,2016-07-24 14:26:49,22.96,A3,,,,,,,-0.26701428571428526,-4.0,True
49.0,16.0,7.0,15.0,91.291,1417.517,31.207,1.684,A4,18.0,2016-07-24 14:26:54,21.704,A3,,,,,,,-0.2791857142857147,-2.0,True
49.0,17.0,1.0,3.0,88.137,1474.447,0.0,0.0,A4,19.0,2016-07-24 14:27:51,21.233,A3,,,,,,,-0.21006176470588253,-1.0,True
49.0,17.0,21.0,19.0,91.803,1537.436,62.989,0.011,A3,17.0,2016-07-24 14:28:54,23.873,A3,,,,,,,-0.34781617647058827,1.0,False
49.0,24.0,10.0,4.0,90.008,2131.223,34.355,1.664,A4,24.0,2016-07-24 14:38:48,21.99,A4,,,,,,,-0.24125691699604718,-5.0,True
49.0,24.0,16.0,8.0,90.436,2145.175,48.307,0.404,A3,24.0,2016-07-24 14:39:02,22.105,A4,,,,,,,-0.20548122529644272,0.0,False
49.0,25.0,15.0,9.0,91.594,2234.472,51.461,0.843,A3,25.0,2016-07-24 14:40:31,21.793,A2,,,,,,,-0.17079130434782622,-3.0,True
49.0,26.0,8.0,30.0,90.156,2302.336,33.342,8.615,A3,26.0,2016-07-24 14:41:39,21.892,A4,,,,,,,-0.19350846153846155,-5.0,True
49.0,27.0,7.0,16.0,89.71,2383.431,28.673,12.842,A3,27.0,2016-07-24 14:43:00,22.689,A2,,,,,,,-0.17029709401709398,-4.0,True
49.0,28.0,22.0,10.0,90.803,2520.651,79.557,0.839,A3,18.0,2016-07-24 14:45:17,22.718,A2,,,,,,,-0.3070921855921855,3.0,False
49.0,29.0,6.0,11.0,89.431,2546.211,19.029,1.975,A3,29.0,2016-07-24 14:45:43,21.951,A4,,,,,,,-0.1675374931581827,0.0,False
49.0,29.0,20.0,32.0,93.022,2607.38,80.198,1.561,A3,29.0,2016-07-24 14:46:44,24.254,A2,,,,,,,-0.11733935413245752,-1.0,True
49.0,33.0,3.0,2.0,88.264,2878.165,6.665,4.715,A3,18.0,2016-07-24 14:51:15,22.006,A3,,,,,,,-0.0781189516129032,0.0,False
49.0,35.0,20.0,31.0,94.016,3145.182,103.161,1.711,A3,26.0,2016-07-24 14:55:42,22.765,A3,,,,,,,-0.08972620320855619,1.0,False
49.0,36.0,14.0,22.0,89.379,3197.974,70.956,4.113,A3,22.0,2016-07-24 14:56:35,22.303,A3,,,,,,,-0.09387142857142858,0.0,False
49.0,36.0,15.0,4.0,89.383,3199.374,72.356,1.4,A4,12.0,2016-07-24 14:56:36,22.051,A3,,,,,,,-0.08255854341736686,0.0,False
49.0,37.0,13.0,20.0,89.066,3282.927,71.065,8.347,A3,22.0,2016-07-24 14:58:00,22.52,A3,,,,,,,-0.09488120978120991,1.0,False
49.0,38.0,4.0,27.0,88.689,3321.54,24.93,13.252,A3,22.0,2016-07-24 14:58:38,21.687,A3,,,,,,,-0.06311593172119491,-1.0,True
49.0,39.0,11.0,7.0,90.029,3451.12,69.743,6.075,A3,25.0,2016-07-24 15:00:48,23.35,A3,,,,,,,-0.09857369515264253,1.0,False
49.0,39.0,12.0,30.0,90.399,3451.984,70.607,0.864,A4,13.0,2016-07-24 15:00:49,21.665,A3,,,,,,,-0.08280151001203634,-1.0,True
49.0,39.0,14.0,26.0,90.159,3467.45,86.073,2.481,A3,28.0,2016-07-24 15:01:04,22.965,A3,,,,,,,-0.12432027574132835,-3.0,True
49.0,40.0,10.0,16.0,88.985,3534.03,67.647,8.634,A2,13.0,2016-07-24 15:02:11,29.941,A3,,,,,,,-0.0608763157894738,-1.0,True
49.0,41.0,2.0,1.0,88.089,3554.472,0.629,0.629,A3,25.0,2016-07-24 15:02:31,21.773,A3,,,,,,,-0.06457345215759863,1.0,False
49.0,41.0,3.0,12.0,88.663,3568.747,14.904,14.275,A3,27.0,2016-07-24 15:02:46,21.535,A3,,,,,,,-0.08210018761726075,-1.0,True
49.0,42.0,1.0,3.0,87.265,3641.108,0.0,0.0,A3,25.0,2016-07-24 15:03:58,22.351,A3,,,,,,,-0.06611951219512197,-1.0,True
49.0,42.0,8.0,25.0,90.948,3699.839,58.731,8.979,A3,26.0,2016-07-24 15:04:57,22.417,A3,,,,,,,-0.07034703832752615,0.0,False
49.0,43.0,8.0,15.0,90.278,3790.449,49.279,13.122,A3,27.0,2016-07-24 15:06:27,21.405,A3,,,,,,,-0.07784142289927881,-1.0,True
49.0,44.0,7.0,5.0,88.912,3866.239,38.976,16.49,A3,29.0,2016-07-24 15:07:43,21.897,A3,,,,,,,-0.07390954394442763,0.0,False
49.0,45.0,19.0,19.0,92.193,4029.348,116.851,2.008,A3,28.0,2016-07-24 15:10:26,23.198,A4,,,,,,,-0.08716878083157152,-1.0,True
49.0,46.0,10.0,8.0,89.311,4072.826,75.305,6.949,A4,22.0,2016-07-24 15:11:10,27.951,A4,,,,,,,-0.11567417654808972,-6.0,True
49.0,50.0,4.0,11.0,87.383,4349.864,10.997,3.221,A4,21.0,2016-07-24 15:15:47,21.857,A4,,,,,,,-0.1061501020408163,-2.0,True
49.0,62.0,20.0,19.0,92.275,5537.519,182.416,5.998,A4,17.0,2016-07-24 15:35:34,23.308,A4,,,,,,,-0.05174616604970918,0.0,False
49.0,65.0,18.0,9.0,91.25,5779.299,170.738,35.565,A2,40.0,2016-07-24 15:39:36,22.366,A4,,,,,,,-0.05280684523809524,0.0,False
50.0,2.0,22.0,30.0,90.201,183.38,18.241,1.669,A4,2.0,2016-07-31 14:06:10,19.298,A3,,,,,,,0.0,3.0,False
50.0,7.0,19.0,8.0,86.627,599.038,28.486,0.01,A4,7.0,2016-07-31 14:13:06,23.243,A3,,,,,,,-1.2627714285714278,4.0,False
50.0,7.0,21.0,26.0,87.263,600.261,29.709,0.135,A4,7.0,2016-07-31 14:13:07,29.865,A4,,,,,,,-1.7275428571428573,1.0,False
50.0,8.0,15.0,16.0,85.292,678.944,27.615,1.923,A4,10.0,2016-07-31 14:14:25,19.233,A3,,,,,,,-1.330071428571428,5.0,False
50.0,9.0,13.0,25.0,86.565,759.962,28.115,0.288,A4,9.0,2016-07-31 14:15:46,22.751,A4,,,,,,,-0.746154761904762,-1.0,True
50.0,9.0,14.0,9.0,88.605,761.39,29.543,1.428,A4,11.0,2016-07-31 14:15:48,18.59,A3,,,,,,,-0.6052500000000001,-5.0,True
50.0,11.0,3.0,27.0,84.647,901.919,8.739,1.516,A4,13.0,2016-07-31 14:18:08,19.017,A4,,,,,,,-0.2238666666666661,0.0,False
50.0,11.0,5.0,3.0,84.753,905.07,11.89,0.797,A4,13.0,2016-07-31 14:18:12,19.693,A4,,,,,,,-0.3771090909090908,1.0,False
